id,loan_amount,funded_amount,funded_amount_investors,term,interest_rate,installment,employment_length,home_ownership,annual_income,verification_status,loan_status,purpose,debt_to_income_ratio,no_delinquency_2yrs,inquiries_last_6mths,no_open_accounts,public_records,revolving_balance,revolving_utillization,no_total_account,total_payment,total_payment_investors,total_received_principal,total_received_interest,last_payment_amnt,repay_fail
700968,25000.0,25000.0,9949.995248,60,12.68,564.74,10,4,55000.0,2,0,4,8.92,0.0,0.0,18.0,0.0,10679.0,17.1,28.0,7728.38,3069.95,2490.25,2052.63,10.0,1
430237,4000.0,4000.0,4000.0,36,12.21,133.26,2,4,39000.0,1,0,1,24.98,0.0,1.0,10.0,0.0,6714.0,57.9,10.0,1597.19,1597.19,1069.79,393.65,133.26,1
420675,6000.0,6000.0,5975.0,36,14.11,205.38,1,4,36000.0,1,0,4,21.3,1.0,0.0,14.0,0.0,8710.0,23.9,16.0,4723.2,4703.6,3527.69,1182.71,205.38,1
723120,5000.0,5000.0,5000.0,36,11.11,163.96,5,4,38000.0,1,0,4,14.43,0.0,3.0,8.0,0.0,1501.0,35.7,21.0,3261.69,3261.69,2419.97,679.69,163.96,1
424644,14000.0,14000.0,8162.666447,36,13.79,477.06,9,4,54000.0,0,0,7,6.71,0.0,2.0,10.0,0.0,16826.0,81.3,18.0,5805.04,3396.39,3552.08,1703.9,490.0,1
660798,25000.0,25000.0,24822.14041,60,21.59,684.66,4,3,60000.0,2,0,0,4.0,0.0,0.0,11.0,0.0,5675.0,65.2,19.0,12808.82,12385.37,4612.37,7025.45,25.67,1
254470,11625.0,11625.0,4524.998766,36,16.08,409.16,6,4,52000.0,1,3,2,25.55,0.0,5.0,8.0,0.0,6473.0,39.7,21.0,2454.0,950.43,1566.9,887.1,8.22,1
854481,8500.0,8500.0,8500.0,36,5.42,256.36,10,0,60000.0,1,0,10,25.88,0.0,0.0,14.0,0.0,14043.0,23.0,27.0,1792.77,1792.77,1545.1,247.67,256.36,1
535515,5000.0,5000.0,5000.0,60,17.93,126.78,4,4,27000.0,1,0,2,12.49,0.0,0.0,3.0,0.0,9252.0,80.5,9.0,1591.39,1591.39,615.85,774.88,126.78,1
1056770,16000.0,10175.0,10150.0,60,12.69,229.91,7,4,50000.0,0,0,4,26.11,0.0,1.0,15.0,0.0,6125.0,26.0,31.0,12207.97,12178.04,9137.3,3043.37,229.91,1
723471,14800.0,14800.0,14775.0,60,16.02,360.07,6,0,70000.0,0,0,0,1.51,1.0,0.0,5.0,0.0,113.0,14.1,14.0,10441.43,10423.97,5688.35,4753.08,36.85,1
184562,10000.0,10000.0,899.9942558,36,9.33,319.54,1,0,36500.0,1,0,9,19.46,0.0,2.0,12.0,0.0,827.0,6.6,22.0,2609.48,234.74,1732.25,504.18,319.54,1
776019,24000.0,24000.0,24000.0,36,19.69,888.14,8,0,119000.0,2,0,4,14.81,0.0,1.0,10.0,0.0,31881.0,98.7,23.0,7104.76,7104.76,4183.45,2911.51,888.14,1
610871,10000.0,10000.0,9975.0,36,12.61,335.07,7,3,30000.0,2,0,4,18.64,1.0,0.0,6.0,0.0,1536.0,96.0,14.0,6986.34,6968.96,5010.6,1670.28,670.11,1
840425,12000.0,12000.0,12000.0,36,15.23,417.34,3,0,88000.0,2,0,1,14.85,0.0,2.0,19.0,2.0,8320.0,46.0,29.0,13218.44,13218.44,9985.31,2952.23,54.99,1
381739,22400.0,22400.0,3431.888687,36,14.11,766.73,6,4,84996.0,0,0,2,7.78,0.0,0.0,13.0,0.0,18067.0,60.6,20.0,9196.42,1409.53,6226.15,2970.27,384.16,1
379227,7800.0,7800.0,7096.515433,36,11.89,258.68,5,2,48000.0,1,0,1,9.63,0.0,1.0,5.0,0.0,3501.0,23.5,24.0,4670.15,4244.6,3540.5,1097.3,258.68,1
219315,12000.0,12000.0,454.6999336,36,13.3,406.07,1,0,45000.0,1,0,4,4.67,0.0,1.0,9.0,0.0,7209.0,38.1,30.0,3247.74,128.08,2270.63,977.11,406.07,1
839428,4000.0,4000.0,4000.0,60,11.99,88.96,1,4,26004.0,2,0,4,24.18,0.0,2.0,5.0,0.0,9644.0,31.6,9.0,3705.2,3705.2,2312.34,1141.2,88.96,1
890620,5000.0,5000.0,5000.0,36,16.29,176.51,4,4,50400.0,0,0,4,16.74,0.0,0.0,8.0,0.0,4615.0,85.5,31.0,3835.75,3835.75,2609.67,1088.97,176.51,1
951028,12000.0,12000.0,12000.0,60,18.64,308.92,4,4,82000.0,1,0,4,11.27,0.0,2.0,11.0,0.0,26696.0,89.9,16.0,9187.2,9187.2,3881.97,4136.95,308.92,1
429733,15850.0,15850.0,15325.0,36,11.14,519.94,10,2,78411.0,0,0,4,9.5,0.0,3.0,15.0,0.0,13405.0,23.7,44.0,11957.47,11561.41,9509.51,2447.96,519.94,1
446043,8400.0,8400.0,8225.0,36,15.31,292.45,10,0,75000.0,0,3,4,13.44,0.0,7.0,15.0,0.0,6837.0,26.7,52.0,3464.21,3392.06,1935.5,1498.78,292.71,1
653141,10000.0,10000.0,10000.0,36,7.66,311.8,8,0,96000.0,1,0,2,17.65,0.0,3.0,14.0,0.0,25799.0,54.0,33.0,5299.56,5299.56,4424.35,860.27,311.8,1
150070,10000.0,10000.0,149.9949762,36,10.91,326.97,2,4,75000.0,1,3,4,8.0,0.0,8.0,7.0,1.0,1170.0,49.1,13.0,5642.35,83.89,2717.29,1074.3,195.81,1
762735,9600.0,9600.0,9600.0,36,15.62,335.71,5,4,60000.0,2,0,4,6.76,1.0,2.0,10.0,0.0,7567.0,34.4,17.0,2345.0,2345.0,1530.88,814.12,335.71,1
1012019,18550.0,18550.0,18525.0,60,17.27,463.72,4,0,54000.0,0,0,0,17.93,0.0,0.0,7.0,0.0,4923.0,62.3,10.0,6933.65,6924.34,2780.23,3225.38,463.72,1
515980,4000.0,4000.0,4000.0,36,14.59,137.86,10,4,34000.0,1,0,4,6.28,0.0,2.0,9.0,0.0,4359.0,77.8,15.0,3521.85,3521.85,2584.65,856.6,137.86,1
170602,5000.0,5000.0,500.0094304,36,10.91,163.49,10,0,264000.0,1,3,2,8.3,0.0,25.0,15.0,0.0,2053.0,2.6,20.0,2922.3,291.22,2153.36,624.57,163.49,1
170397,3000.0,3000.0,24.99979971,36,7.43,93.23,1,4,14400.0,1,3,13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3291.93,27.3,2183.85,266.98,330.94,1
734947,17475.0,12425.0,12425.0,60,17.14,309.73,8,3,52518.72,0,0,4,24.93,0.0,1.0,13.0,0.0,34124.0,68.8,22.0,6038.96,6038.96,3136.31,2887.24,311.39,1
1036680,12000.0,12000.0,11950.0,60,19.91,317.33,6,4,36500.0,0,0,4,22.22,0.0,0.0,7.0,0.0,7554.0,71.9,11.0,8543.51,8507.92,3273.36,4014.19,317.33,1
1034865,5000.0,5000.0,5000.0,36,15.96,175.69,4,4,41000.0,2,0,1,23.47,0.0,1.0,17.0,0.0,12682.0,75.5,24.0,1131.44,1131.44,559.39,317.06,175.69,1
1048659,15850.0,15850.0,15825.0,60,17.27,396.22,1,4,28000.0,1,0,1,15.9,0.0,1.0,9.0,0.0,16398.0,65.3,22.0,14575.26,14552.36,6468.14,6290.65,100.0,1
529749,1500.0,1500.0,1500.0,36,11.49,49.46,10,4,30000.0,1,0,2,1.32,1.0,0.0,7.0,0.0,133.0,5.1,19.0,1676.88,1676.88,1398.64,278.24,49.46,1
380572,12000.0,12000.0,11925.0,36,9.63,385.14,4,4,43000.0,0,0,1,22.02,0.0,0.0,8.0,0.0,22486.0,26.6,26.0,3885.06,3860.84,2683.1,781.36,385.14,1
641397,10000.0,10000.0,10000.0,36,5.79,303.27,10,0,55000.0,1,0,7,14.03,0.0,1.0,9.0,0.0,9991.0,15.1,18.0,5458.16,5458.16,4773.46,673.88,303.27,1
781360,16000.0,16000.0,15750.0,60,16.11,390.03,10,0,50000.0,1,0,1,22.8,0.0,0.0,7.0,0.0,18558.0,72.5,29.0,8579.87,8445.34,4431.89,4147.98,35.64,1
825223,4000.0,4000.0,3750.0,36,18.39,145.4,7,3,68400.0,1,0,4,20.3,0.0,0.0,27.0,0.0,35410.0,79.7,46.0,867.78,813.3,521.56,346.22,145.4,1
350617,3500.0,3500.0,0.0,36,10.39,113.58,4,4,70000.0,1,3,7,12.86,0.0,15.0,22.0,0.0,6469.0,8.7,34.0,706.33,0.0,423.61,144.24,113.58,1
1062606,28000.0,28000.0,28000.0,36,7.9,876.13,4,0,118000.0,0,0,3,5.29,0.0,1.0,7.0,0.0,11849.0,24.8,23.0,9959.66,9959.66,7125.17,1634.43,876.13,1
474232,15000.0,15000.0,14775.0,36,11.14,492.06,9,0,62500.0,1,0,7,9.35,0.0,2.0,10.0,0.0,19639.0,39.1,24.0,3444.0,3392.34,2539.49,904.51,492.06,1
613375,8000.0,8000.0,7875.0,60,14.83,189.61,1,0,26000.0,0,3,3,8.4,0.0,6.0,6.0,0.0,9174.0,75.8,14.0,2396.65,2359.16,1059.9,1021.3,189.61,1
550162,20000.0,20000.0,19900.0,60,20.16,531.66,1,0,60000.0,0,3,4,17.56,0.0,5.0,25.0,0.0,11869.0,63.6,30.0,8203.99,8162.98,3050.97,4371.69,531.66,1
475960,12000.0,12000.0,11950.0,36,14.96,415.74,1,4,84000.0,1,0,2,15.06,0.0,0.0,14.0,0.0,28577.0,94.6,31.0,2154.02,2145.08,1082.48,577.08,415.74,1
1048083,29700.0,29700.0,29675.0,60,17.27,742.45,5,4,58500.0,0,0,0,11.49,0.0,2.0,9.0,0.0,8322.0,15.8,48.0,9651.58,9643.51,4462.18,5176.67,742.45,1
1049691,4000.0,4000.0,4000.0,36,7.51,124.45,7,4,47000.0,2,0,4,15.63,0.0,3.0,18.0,0.0,1625.0,4.4,30.0,2607.36,2607.36,2218.55,388.81,124.45,1
314759,3600.0,3600.0,3075.004872,36,14.18,123.36,8,4,38400.0,1,3,6,19.81,2.0,7.0,14.0,0.0,1682.0,46.7,34.0,3506.98,2993.86,2653.89,787.31,123.36,1
1059948,12000.0,12000.0,12000.0,36,7.51,373.33,1,4,83000.0,2,0,4,8.36,0.0,1.0,9.0,0.0,18692.0,82.7,36.0,3531.72,3531.72,2435.23,547.09,373.33,1
573354,10000.0,10000.0,9950.0,36,7.51,311.11,10,4,30000.0,2,0,3,5.0,0.0,3.0,19.0,0.0,1450.0,1.2,48.0,2247.21,2235.98,1509.91,350.87,311.11,1
743420,5725.0,5725.0,5725.0,36,14.79,197.88,3,0,22404.0,0,0,4,14.35,0.0,1.0,3.0,0.0,0.0,0.0,6.0,2157.23,2157.23,1341.45,633.23,197.88,1
737579,5000.0,5000.0,4750.0,36,13.06,168.62,5,4,21600.0,0,0,4,6.78,0.0,0.0,3.0,0.0,2049.0,93.1,5.0,2703.56,2568.06,1845.31,677.69,168.62,1
614533,1800.0,1800.0,1800.0,36,14.09,61.6,10,0,45600.0,1,0,7,16.5,0.0,1.0,5.0,0.0,22977.0,93.0,18.0,1896.74,1896.74,1440.49,403.81,61.6,1
390501,19750.0,19750.0,3860.24838,36,14.11,676.02,3,0,65000.0,1,0,4,18.85,0.0,1.0,8.0,0.0,11667.0,33.1,24.0,6039.65,1043.73,2266.21,1113.11,676.02,1
798434,5000.0,5000.0,5000.0,60,18.79,129.13,3,4,35000.0,2,0,2,7.27,0.0,2.0,11.0,0.0,6966.0,65.8,14.0,128.44,128.44,50.57,77.87,129.13,1
1044661,19400.0,19400.0,19400.0,60,20.3,517.23,10,4,65000.0,2,0,0,4.69,0.0,0.0,3.0,0.0,10457.0,73.5,4.0,14420.39,14420.39,5526.85,6885.3,29.56,1
562404,21250.0,21250.0,19521.68646,60,11.86,471.2,1,4,31008.0,0,0,4,12.96,0.0,0.0,13.0,0.0,16721.0,60.7,20.0,7066.2,5566.59,4186.78,2857.82,471.2,1
450346,25000.0,25000.0,24025.0,36,15.31,870.39,1,4,125000.0,0,0,0,8.14,0.0,0.0,12.0,0.0,431.0,3.5,24.0,1970.37,1893.52,551.41,318.8,870.39,1
643213,25000.0,25000.0,24975.0,60,18.25,638.25,10,0,60000.0,0,0,4,15.14,0.0,0.0,10.0,0.0,35925.0,50.0,17.0,25371.1,25345.89,12622.02,10993.23,151.34,1
258717,20500.0,20500.0,1349.997217,36,11.03,671.44,2,4,38400.0,1,0,4,15.72,0.0,1.0,20.0,0.0,31566.0,32.3,29.0,8837.67,579.11,6095.77,2060.18,135.74,1
733005,29700.0,29700.0,26779.036,60,15.28,710.94,1,4,80000.0,0,0,4,24.42,0.0,1.0,11.0,0.0,39621.0,57.7,24.0,13431.95,7829.21,6262.99,5806.5,710.94,1
1021379,12800.0,12800.0,12800.0,60,18.64,329.51,7,4,47712.0,0,0,4,16.8,0.0,0.0,19.0,0.0,18267.0,65.1,40.0,4940.98,4940.98,2180.53,2744.27,329.51,1
835498,6000.0,6000.0,5750.0,36,10.99,196.41,5,0,52000.0,1,0,4,11.98,1.0,0.0,8.0,0.0,3255.0,72.3,12.0,1931.27,1850.52,1274.93,492.17,202.36,1
570300,5000.0,5000.0,5000.0,60,10.75,108.09,1,0,25000.0,1,0,0,19.78,0.0,0.0,8.0,0.0,2359.0,39.3,27.0,5191.33,5191.33,147.15,259.91,35.5,1
1058309,10625.0,10625.0,10625.0,36,11.71,351.44,1,4,30000.0,2,0,1,23.2,0.0,0.0,11.0,0.0,12103.0,70.4,17.0,11441.01,11441.01,9235.98,1988.52,351.44,1
978511,3000.0,3000.0,3000.0,36,14.27,102.93,10,0,80000.0,1,0,12,20.01,0.0,1.0,10.0,1.0,19478.0,85.1,22.0,2357.5,2357.5,1759.72,597.78,102.93,1
568148,16000.0,16000.0,15950.0,60,16.32,391.82,5,0,90000.0,0,0,4,11.71,0.0,0.0,15.0,1.0,8963.0,64.9,23.0,13434.63,13392.72,7181.96,5723.68,391.82,1
1033948,12000.0,12000.0,12000.0,36,14.27,411.71,1,4,159500.0,2,0,1,13.71,0.0,0.0,15.0,0.0,19682.0,83.3,39.0,14285.06,14285.06,11170.88,2806.72,60.52,1
843219,11300.0,11300.0,11050.0,60,12.99,257.06,10,0,40800.0,1,0,4,17.62,0.0,0.0,11.0,0.0,11781.0,62.0,21.0,9254.16,9048.35,5857.52,3338.14,257.06,1
1024480,6000.0,6000.0,6000.0,36,10.65,195.44,5,0,126000.0,1,0,3,14.33,1.0,0.0,16.0,1.0,20607.0,50.0,21.0,4652.0,4652.0,3433.82,861.02,195.44,1
653722,5000.0,5000.0,5000.0,36,14.54,172.21,2,4,36000.0,2,0,2,6.37,0.0,0.0,22.0,0.0,1912.0,95.6,28.0,1393.23,1393.23,809.57,394.71,172.21,1
814318,5000.0,5000.0,5000.0,60,17.49,125.59,3,4,28800.0,2,0,13,16.71,0.0,1.0,6.0,0.0,2023.0,20.0,15.0,6545.68,6545.68,4031.72,2484.39,125.59,1
836842,12000.0,12000.0,12000.0,60,10.59,258.47,10,4,25000.0,0,0,1,13.63,0.0,0.0,10.0,0.0,8098.0,57.4,37.0,13187.14,13187.14,9752.57,3403.07,258.47,1
541190,4000.0,4000.0,4000.0,36,17.93,144.47,10,4,108000.0,0,0,7,23.14,0.0,1.0,25.0,0.0,34351.0,92.4,41.0,3028.2,3028.2,2067.61,960.59,144.47,1
562313,10000.0,10000.0,10000.0,60,10.74,216.13,5,0,70000.0,1,0,3,18.29,0.0,0.0,13.0,0.0,7562.0,37.3,39.0,10586.08,10586.08,7742.54,2843.54,216.13,1
888223,4000.0,4000.0,4000.0,60,20.89,107.97,2,4,50000.0,2,0,4,4.39,0.0,2.0,4.0,0.0,5654.0,91.2,7.0,3996.02,3996.02,1751.48,1905.5,107.97,1
889741,4000.0,4000.0,4000.0,60,14.27,93.64,4,4,24000.0,2,0,13,2.6,0.0,0.0,5.0,0.0,0.0,0.0,6.0,3080.86,3080.86,1402.66,1235.56,114.81,1
1024037,24575.0,24575.0,24550.0,60,20.89,663.32,5,4,54600.0,0,0,4,22.99,0.0,1.0,24.0,0.0,17997.0,61.2,51.0,7252.13,7244.79,2269.84,3690.86,663.32,1
799313,5400.0,5400.0,5400.0,36,13.99,184.54,10,4,60000.0,0,0,4,4.72,0.0,1.0,8.0,0.0,4576.0,52.5,9.0,4059.43,4059.43,3020.36,1027.64,184.54,1
589439,3250.0,3250.0,3250.0,36,14.35,111.64,4,4,10200.0,0,0,4,14.82,0.0,0.0,6.0,0.0,3709.0,67.4,9.0,222.04,222.04,145.61,76.43,111.64,1
832765,20250.0,20250.0,20225.0,60,20.99,547.72,6,0,51600.0,0,0,4,20.93,0.0,1.0,16.0,0.0,14132.0,51.6,21.0,3276.6,3272.58,1209.47,2067.13,547.72,1
575674,3600.0,3600.0,3600.0,60,13.98,83.73,10,0,66600.0,1,3,0,15.15,0.0,0.0,15.0,0.0,95903.0,88.3,49.0,2507.4,2507.4,1487.76,1019.64,83.73,1
487311,25000.0,25000.0,22975.0,36,10.25,809.62,10,0,110000.0,1,0,3,17.62,0.0,2.0,14.0,0.0,10398.0,13.8,30.0,14572.01,13388.4,11512.64,3059.37,43.65,1
1025574,30000.0,30000.0,29575.0,60,23.13,847.96,3,4,102500.0,0,0,4,22.57,0.0,0.0,14.0,0.0,35174.0,97.3,25.0,7810.5,7699.64,1687.56,4490.06,100.0,1
1022421,1800.0,1800.0,1800.0,36,13.49,61.08,7,4,40000.0,1,0,2,10.56,0.0,0.0,3.0,0.0,1020.0,63.7,3.0,1092.0,1092.0,755.98,276.26,61.08,1
462259,15000.0,15000.0,14925.0,36,16.7,532.53,1,4,60225.0,1,0,0,2.11,0.0,1.0,7.0,0.0,4949.0,0.0,8.0,17156.69,17071.4,12925.29,4115.29,48.64,1
710743,16000.0,16000.0,16000.0,60,17.14,398.85,4,0,49000.0,2,0,4,7.92,0.0,3.0,4.0,1.0,9585.0,77.9,15.0,1195.17,1195.17,517.69,677.48,398.85,1
806491,16000.0,11225.0,11225.0,60,12.99,255.35,1,0,56000.0,1,0,0,13.22,1.0,0.0,9.0,0.0,6899.0,35.7,20.0,3856.3,3856.3,1849.31,1455.55,255.35,1
769491,7150.0,7150.0,7150.0,36,15.99,251.34,10,4,64500.0,1,0,4,23.81,0.0,1.0,11.0,0.0,18701.0,94.0,28.0,3517.62,3517.62,2375.05,1129.57,251.34,1
316453,2500.0,2500.0,2450.0,36,12.61,83.77,2,0,23169.0,1,3,6,3.78,0.0,3.0,4.0,0.0,1548.0,70.4,4.0,761.67,746.43,460.45,192.13,83.77,1
769803,1550.0,1550.0,1550.0,36,7.49,48.21,5,0,22000.0,1,0,3,24.87,0.0,0.0,7.0,0.0,66.0,0.5,10.0,1397.39,1397.39,1124.52,171.48,48.21,1
769636,7000.0,7000.0,7000.0,60,17.49,175.82,6,0,42000.0,1,0,7,10.0,0.0,1.0,7.0,0.0,8805.0,59.9,10.0,659.15,659.15,147.9,201.94,175.82,1
597140,18000.0,11225.0,10975.0,60,16.49,275.91,5,0,110000.0,1,0,1,16.1,0.0,0.0,13.0,0.0,8323.0,78.5,30.0,3646.41,3564.93,1569.36,1728.72,275.91,1
567142,1500.0,1500.0,1500.0,36,15.95,52.7,2,4,29500.0,2,3,2,20.87,0.0,5.0,10.0,0.0,1449.0,96.6,11.0,1036.28,1036.28,617.92,275.28,52.7,1
1050014,20500.0,20500.0,20450.0,60,10.65,442.15,10,3,78586.0,2,0,0,2.29,0.0,0.0,19.0,0.0,3564.0,3.8,46.0,21223.2,21171.55,15461.81,5720.02,442.15,1
875528,30000.0,30000.0,29790.11057,60,19.69,789.66,1,4,160000.0,0,0,4,20.5,0.0,0.0,19.0,0.0,23277.0,83.6,36.0,12511.05,12095.44,4622.88,6409.64,789.66,1
673623,5400.0,5400.0,5400.0,60,12.68,121.99,10,0,99996.0,1,0,13,12.84,0.0,0.0,7.0,0.0,13742.0,96.5,15.0,1697.92,1697.92,968.5,729.42,121.99,1
751543,2950.0,2950.0,2950.0,36,17.49,105.9,4,4,9600.0,0,0,13,9.75,1.0,0.0,4.0,0.0,974.0,57.3,4.0,1374.84,1374.84,815.16,450.98,105.9,1
603488,8000.0,8000.0,7758.738953,60,6.54,156.68,5,4,30000.0,1,0,9,7.12,0.0,0.0,5.0,0.0,5186.0,14.3,9.0,6774.93,6451.41,5100.51,1283.35,244.0,1
834578,8875.0,8875.0,8875.0,36,10.59,288.84,1,4,21312.0,0,0,4,15.54,0.0,3.0,6.0,0.0,9012.0,67.8,8.0,7639.15,7639.15,5838.93,1358.97,577.68,1
806804,6000.0,6000.0,6000.0,36,15.23,208.67,10,0,60000.0,1,0,4,16.55,0.0,1.0,12.0,0.0,13156.0,57.4,28.0,5515.95,5515.95,3853.78,1340.72,208.67,1
1066112,11875.0,11875.0,11875.0,60,12.69,268.32,1,4,25920.0,2,0,4,23.75,0.0,0.0,8.0,0.0,13932.0,94.1,28.0,1185.35,1185.35,285.76,248.58,268.32,1
492422,15000.0,15000.0,14875.0,36,10.62,488.4,3,4,75000.0,1,0,1,7.71,0.0,1.0,6.0,0.0,980.0,29.77,18.0,14813.6,14690.19,12138.57,2512.7,31.5,1
823357,2250.0,2250.0,2250.0,36,15.62,78.69,3,0,27600.0,0,0,4,20.61,0.0,1.0,15.0,0.0,13294.0,87.0,18.0,470.34,470.34,305.06,165.28,78.69,1
433290,14000.0,14000.0,9263.044633,36,14.26,480.29,4,4,110000.0,1,0,4,20.04,0.0,0.0,15.0,0.0,48306.0,86.8,43.0,5890.82,3907.08,3653.81,1618.59,984.59,1
387512,6500.0,6500.0,6050.0,36,9.32,207.66,1,4,31400.0,1,0,4,12.08,0.0,0.0,6.0,0.0,2530.0,63.2,14.0,4919.44,4577.71,3923.8,830.53,207.66,1
1016107,22575.0,22575.0,22375.0,60,20.89,609.34,1,0,84000.0,0,0,0,2.41,2.0,2.0,6.0,0.0,948.0,14.4,30.0,8529.18,8453.72,3390.0,5124.1,609.34,1
550309,1000.0,1000.0,1000.0,36,14.72,34.53,6,0,74000.0,1,0,12,23.43,0.0,1.0,19.0,0.0,21035.0,73.5,41.0,536.5,536.5,428.11,82.39,34.53,1
1059502,8200.0,8200.0,8200.0,60,16.77,202.78,10,4,42000.0,2,0,1,5.06,0.0,1.0,6.0,0.0,5941.0,90.0,8.0,3033.4,3033.4,1240.19,1380.22,202.78,1
413899,6000.0,6000.0,5257.01,36,11.89,198.99,10,0,70000.0,0,0,4,15.87,0.0,1.0,10.0,0.0,37138.0,73.4,45.0,594.03,529.41,420.63,173.4,198.99,1
627637,7800.0,7800.0,7675.0,60,15.2,186.39,10,4,53500.0,0,3,12,12.65,0.0,5.0,20.0,0.0,5312.0,25.3,29.0,3881.01,3818.84,1858.74,1664.62,186.39,1
651235,5000.0,5000.0,4975.0,36,10.37,162.21,10,0,38400.0,0,0,12,0.78,1.0,1.0,4.0,0.0,1087.0,23.6,13.0,380.87,378.97,118.87,43.16,162.21,1
427961,2800.0,2800.0,2800.0,36,9.63,89.87,8,0,39000.0,1,3,4,21.17,0.0,0.0,17.0,0.0,56579.0,34.9,36.0,1166.23,1166.23,917.99,248.24,89.87,1
1032352,30000.0,30000.0,29937.86648,60,21.67,822.95,6,0,100000.0,2,0,4,1.19,0.0,0.0,3.0,1.0,8378.0,89.1,4.0,29013.36,28930.78,12021.24,14359.92,65.0,1
529044,6500.0,6500.0,6450.0,60,11.12,141.72,6,0,40000.0,2,0,7,12.78,0.0,0.0,9.0,0.0,21618.0,49.7,17.0,2005.71,1990.24,1040.47,719.77,152.75,1
861878,10000.0,10000.0,10000.0,36,8.49,315.63,10,4,38400.0,1,0,4,14.19,1.0,0.0,7.0,1.0,15721.0,46.9,14.0,8522.01,8522.01,7245.81,1262.7,315.63,1
758440,30000.0,18850.0,18700.0,60,19.69,496.17,2,0,137170.0,0,0,4,13.13,0.0,3.0,21.0,0.0,28038.0,47.4,34.0,10002.35,9922.75,3638.12,5470.88,180.11,1
1048526,4000.0,4000.0,4000.0,36,12.69,134.18,2,4,25000.0,1,0,4,6.86,0.0,3.0,5.0,0.0,8546.0,79.7,13.0,2022.66,2022.66,1373.86,498.22,134.18,1
875979,7100.0,7100.0,7100.0,36,6.99,219.2,2,4,50400.0,2,0,7,0.14,0.0,0.0,4.0,0.0,6.0,0.1,8.0,5513.25,5513.25,4434.28,716.57,274.36,1
465288,6000.0,6000.0,5725.0,36,11.83,198.81,1,0,60000.0,1,0,12,18.82,0.0,1.0,9.0,0.0,15638.0,93.1,34.0,990.8,945.35,709.84,280.96,198.81,1
808321,8000.0,8000.0,8000.0,36,18.39,290.79,4,4,84000.0,0,0,4,10.16,0.0,0.0,3.0,0.0,12971.0,82.6,13.0,3822.6,3822.6,2188.08,1291.38,290.79,1
1051809,4000.0,4000.0,4000.0,60,18.64,102.98,6,4,48000.0,2,0,4,19.15,0.0,2.0,9.0,0.0,16543.0,63.4,25.0,1230.96,1230.96,532.21,698.75,102.98,1
347527,5000.0,4150.0,0.0,36,10.39,134.67,6,0,77000.0,1,0,2,5.91,0.0,1.0,10.0,0.0,17243.0,43.0,36.0,2962.3,0.0,2381.25,581.05,134.67,1
1068091,12000.0,12000.0,12000.0,36,9.91,386.7,2,4,42000.0,1,0,4,7.83,0.0,2.0,8.0,0.0,9749.0,65.4,16.0,11234.49,11234.49,9011.72,1807.88,386.7,1
253085,18000.0,18000.0,2050.001548,36,13.24,608.58,10,3,60000.0,1,0,4,22.4,0.0,0.0,10.0,1.0,5855.0,54.7,23.0,17293.35,1962.1,13351.85,3732.14,608.58,1
520698,20000.0,20000.0,17229.00113,60,11.36,438.45,10,0,90000.0,0,0,7,0.52,0.0,5.0,14.0,0.0,876.0,0.7,51.0,11090.36,6752.75,7008.63,4081.73,162.13,1
579111,9500.0,9500.0,9475.0,60,10.38,203.63,10,0,60000.0,0,0,0,13.64,0.0,0.0,10.0,0.0,46358.0,48.9,29.0,2604.39,2597.58,1390.24,841.55,203.63,1
613133,2400.0,2400.0,2400.0,60,16.69,59.25,10,4,36000.0,2,3,4,12.93,1.0,4.0,3.0,1.0,29.0,3.2,5.0,311.9,311.9,63.35,99.02,118.93,1
195365,7500.0,7500.0,450.0014442,36,9.64,240.74,1,4,72000.0,1,3,0,15.72,0.0,4.0,3.0,0.0,3943.0,43.8,5.0,3129.18,187.51,2419.58,709.6,240.74,1
1061643,29000.0,29000.0,29000.0,60,12.42,651.27,10,4,65000.0,0,0,4,7.22,0.0,1.0,6.0,0.0,18918.0,57.7,24.0,14318.48,14318.48,8619.3,5699.18,651.27,1
741779,35000.0,35000.0,34460.11,60,19.29,913.52,10,0,65000.0,0,0,4,16.5,1.0,0.0,9.0,0.0,6829.0,45.5,25.0,1825.68,1823.08,706.9,1118.78,913.52,1
857547,24000.0,24000.0,23975.0,60,17.49,602.81,10,4,60000.0,0,0,0,8.96,0.0,1.0,4.0,0.0,323.0,7.0,17.0,3131.93,3128.69,768.09,1035.51,602.81,1
214827,6000.0,6000.0,2474.999014,36,12.36,200.32,7,0,63000.0,1,3,1,14.51,0.0,5.0,18.0,0.0,12508.0,34.7,32.0,5400.54,2223.18,4280.18,1120.36,200.32,1
761003,20000.0,20000.0,19975.0,60,14.91,474.86,4,4,40000.0,0,0,4,19.83,0.0,2.0,6.0,0.0,11597.0,52.0,11.0,23742.3,23712.71,14722.89,8046.39,474.86,1
503395,18000.0,18000.0,16317.66,36,13.48,610.64,10,4,36720.0,2,0,4,15.23,0.0,0.0,16.0,1.0,14299.0,49.3,37.0,11601.95,11569.74,8571.13,3030.82,36.29,1
778955,8000.0,8000.0,7975.0,60,18.39,204.85,1,0,50000.0,2,0,2,7.61,1.0,0.0,9.0,1.0,12501.0,49.6,27.0,761.97,759.59,165.74,243.9,204.85,1
